,0
12027,72639
12028,913484
12029,290400
12030,998903
12031,230078
12032,314270
12033,639740
12034,279801
12035,251549
12036,293605
12037,861969
12038,35670
12039,983274
12040,975709
12041,923757
12042,790693
12043,18941
12044,216842
12045,879978
12046,496890
12047,779475
12048,247213
12049,165269
12050,250537
12051,839067
12052,880429
12053,513627
12054,533128
12055,803033
12056,520615
12057,863125
12058,500978
12059,959947
12060,100745
12061,999202
12062,190413
12063,680913
12064,842202
12065,2128
12066,491365
12067,552021
12068,65512
12069,123218
12070,988180
12071,895500
12072,945725
12073,437508
12074,646868
12075,188893
12076,876870
12077,209368
12078,74685
12079,365143
12080,769749
12081,76966
12082,456073
12083,958419
12084,388945
12085,614376
12086,862638
12087,243042
12088,302946
12089,941530
12090,344394
12091,751255
12092,496221
12093,323078
12094,357385
12095,395719
12096,426615
12097,935078
12098,643708
12099,651184
12100,128892
12101,219541
12102,239414
12103,67929
12104,68917
12105,264106
12106,828965
12107,183287
12108,455128
12109,178125
12110,641360
12111,520570
12112,428550
12113,936034
12114,970740
12115,150717
12116,723882
12117,33008
12118,385729
12119,686826
12120,804305
12121,905701
12122,347312
12123,118794
12124,578085
12125,331399
12126,107296
12127,962050
12128,365854
12129,854265
12130,822945
12131,279922
12132,462732
12133,360684
12134,316477
12135,527036
12136,484139
12137,252488
12138,20388
12139,371798
12140,163065
12141,284293
12142,323976
12143,810213
12144,822315
12145,219913
12146,559731
12147,769932
12148,55665
12149,817812
12150,21704
12151,362623
12152,278548
12153,197150
12154,860934
12155,110626
12156,613671
12157,406913
12158,297452
12159,237855
12160,636250
12161,556739
12162,587249
12163,481932
12164,360887
12165,463704
12166,688763
12167,882663
12168,306438
12169,908513
12170,137828
12171,197915
12172,44260
12173,738157
12174,381500
12175,577
12176,795473
12177,473353
12178,841111
12179,64110
12180,539622
12181,504325
12182,41715
12183,255924
12184,676278
12185,786391
12186,951225
12187,174786
12188,234479
12189,166128
12190,842036
12191,209004
12192,578549
12193,398108
12194,631135
12195,223938
12196,211552
12197,603368
12198,283204
12199,100421
12200,447671
12201,814506
12202,54886
12203,978516
12204,722811
12205,615426
12206,172427
12207,973845
12208,159581
12209,407436
12210,187548
12211,165972
12212,324246
12213,74459
12214,851668
12215,564826
12216,267742
12217,698502
12218,724298
12219,915483
12220,791054
12221,911519
12222,612184
12223,774244
12224,846006
12225,230040
12226,286904
12227,474619
12228,858994
12229,314172
12230,771980
12231,852204
12232,142059
12233,413155
12234,891027
12235,559202
12236,113424
12237,210829
12238,405122
12239,470997
12240,643799
12241,531657
12242,951590
12243,426055
12244,707035
12245,500575
12246,994918
12247,875090
12248,955628
12249,557051
12250,692727
12251,929930
12252,594485
12253,527744
12254,11414
12255,141208
12256,644133
12257,561718
12258,955033
12259,219848
12260,777950
12261,871705
12262,814864
12263,541456
12264,892622
12265,389719
12266,18288
12267,274318
12268,944303
12269,12727
12270,574220
12271,882179
12272,595439
12273,997217
12274,999046
12275,454971
12276,434868
12277,121
12278,260668
12279,882428
12280,997509
12281,85959
12282,408668
12283,369010
12284,643832
12285,78201
12286,137382
12287,996347
12288,196634
12289,419229
12290,839978
12291,297060
12292,547070
12293,469683
12294,654877
12295,397095
12296,561793
12297,329915
12298,707659
12299,998496
12300,445828
12301,391876
12302,151405
12303,591805
12304,320190
12305,77712
12306,651581
12307,333208
12308,902132
12309,771540
12310,999056
12311,625992
12312,483240
12313,53413
12314,395875
12315,325575
12316,347799
12317,374833
12318,96429
12319,662250
12320,809737
12321,225141
12322,280528
12323,246564
12324,933836
12325,71582
12326,723581
12327,509184
12328,421453
12329,288480
12330,802411
12331,484098
12332,115068
12333,859356
12334,21933
12335,312329
12336,331261
12337,651221
12338,826730
12339,386538
12340,340824
12341,582692
12342,565248
12343,436193
12344,164253
12345,333771
12346,539969
12347,602671
12348,951737
12349,317513
12350,134383
12351,124707
12352,291825
12353,348051
12354,815578
12355,5588
12356,406457
12357,7287
12358,474714
12359,1542
12360,46050
12361,568536
12362,257127
12363,942875
12364,66159
12365,306913
12366,370510
12367,372702
12368,38378
12369,813068
12370,136325
12371,766973
12372,709217
12373,964787
12374,173395
12375,875739
12376,759451
12377,366519
12378,696693
12379,472164
12380,627229
12381,171683
12382,503870
12383,954751
12384,862575
12385,49975
12386,382056
12387,642929
12388,76128
12389,685382
12390,579794
12391,343896
12392,447970
12393,663988
12394,524978
12395,378633
12396,337186
12397,715685
12398,719501
12399,292483
12400,969050
12401,983551
12402,978160
12403,954605
12404,830371
12405,498156
12406,161482
12407,796511
12408,773095
12409,353187
12410,593581
12411,416849
12412,168315
12413,837276
12414,75837
12415,191211
12416,632867
12417,61765
12418,525228
12419,258998
12420,547998
12421,585544
12422,976728
12423,449717
12424,683038
12425,108077
12426,367590
12427,300552
12428,3434
12429,545931
12430,213390
12431,288658
12432,400624
12433,117829
12434,353159
12435,3917
12436,210754
12437,356210
12438,609091
12439,443768
12440,781646
12441,344798
12442,298055
12443,179053
12444,618497
12445,809637
12446,951629
12447,121053
12448,119106
12449,327606
12450,136260
12451,556680
12452,408782
12453,765436
12454,249399
12455,72072
12456,960171
12457,799007
12458,167780
12459,622669
12460,196177
12461,5307
12462,531344
12463,954783
12464,498683
12465,533660
12466,358813
12467,629257
12468,79697
12469,926870
12470,409668
12471,280816
12472,211974
12473,15657
12474,93211
12475,820182
12476,630976
12477,749607
12478,605997
12479,406933
12480,486215
12481,260408
12482,126022
12483,599508
12484,898144
12485,621382
12486,579803
12487,796333
12488,50742
12489,763452
12490,127455
12491,319616
12492,846485
12493,456144
12494,35149
12495,682121
12496,246425
12497,43456
12498,85449
12499,147521
12500,767814
12501,990879
12502,167876
12503,5524
12504,884572
12505,738783
12506,435681
12507,455181
12508,600426
12509,540053
12510,183882
12511,79184
12512,14688
12513,666028
12514,619744
12515,262513
12516,893545
12517,453756
12518,295503
12519,769187
12520,21082
12521,796698
12522,378596
12523,706006
12524,170557
12525,962071
12526,742417
12527,767735
12528,69059
12529,581004
12530,179305
12531,428901
12532,230444
12533,906652
12534,459163
12535,985879
12536,157943
12537,434551
12538,188769
12539,594772
12540,204317
12541,498786
12542,996987
12543,383503
12544,318968
12545,981660
12546,781554
12547,479024
12548,991575
12549,610965
12550,314928
12551,102631
12552,786263
12553,472341
12554,85431
12555,75625
12556,439233
12557,328600
12558,293895
12559,586915
12560,338683
12561,297637
12562,452272
12563,677798
12564,915727
12565,793691
12566,367711
12567,148659
12568,488333
12569,490140
12570,195180
12571,477636
12572,248973
12573,990470
12574,66053
12575,515511
12576,185226
12577,277616
12578,179186
12579,491121
12580,122268
12581,668799
12582,942385
12583,829321
12584,978148
12585,676085
12586,311011
12587,565947
12588,136487
12589,302284
12590,955568
12591,450977
12592,88932
12593,717728
12594,842575
12595,63123
12596,551515
12597,107947
12598,426017
12599,828457
12600,990938
12601,664870
12602,700965
12603,67647
12604,23345
12605,6105
12606,241933
12607,528115
12608,468534
12609,171200
12610,640316
12611,429469
12612,594790
12613,54225
12614,409103
12615,342137
12616,989267
12617,611558
12618,28357
12619,493213
12620,192771
12621,323778
12622,202784
12623,233447
12624,722496
12625,593277
12626,797691
12627,992305
12628,754140
12629,390453
12630,8199
12631,251544
12632,499612
12633,120263
12634,142107
12635,579038
12636,593404
12637,202176
12638,128351
12639,680757
12640,429492
12641,531681
12642,410034
12643,88328
12644,99565
12645,720291
12646,995530
12647,842828
12648,527584
12649,321042
12650,876035
12651,257057
12652,564527
12653,411841
12654,617550
12655,82976
12656,547765
12657,302246
12658,996404
12659,826224
12660,978100
12661,12005
12662,673011
12663,211304
12664,9967
12665,911291
12666,375985
12667,792408
12668,901064
12669,545122
12670,16564
12671,817861
12672,398425
12673,489184
12674,161075
12675,737190
12676,738114
12677,633538
12678,382867
12679,70752
12680,565403
12681,694599
12682,466828
12683,683083
12684,629646
12685,251673
12686,4162
12687,988704
12688,418023
12689,252412
12690,352177
12691,52546
12692,605212
12693,204604
12694,517167
12695,240358
12696,660797
12697,148473
12698,400003
12699,755553
12700,320894
12701,402324
12702,349545
12703,127134
12704,564414
12705,58436
12706,59558
12707,907158
12708,394757
12709,314105
12710,977975
12711,424924
12712,274111
12713,382831
12714,196021
12715,611037
12716,385323
12717,598951
12718,891192
12719,361805
12720,255744
12721,305003
12722,703608
12723,290205
12724,831350
12725,436784
12726,56961
12727,628008
12728,276958
12729,234357
12730,46226
12731,528343
12732,269963
12733,88518
12734,932116
12735,572660
12736,49906
12737,153996
12738,45857
12739,188650
12740,832156
12741,438751
12742,207816
12743,499336
12744,2489
12745,13964
12746,679164
12747,641540
12748,88099
12749,148127
12750,897850
12751,791959
12752,415738
12753,90028
12754,958735
12755,52084
12756,711286
12757,86143
12758,83359
12759,309943
12760,14715
12761,552862
12762,799939
12763,69460
12764,785517
12765,737022
12766,588107
12767,640067
12768,552555
12769,992654
12770,826329
12771,449044
12772,139381
12773,386393
12774,209876
12775,154345
12776,671593
12777,778025
12778,53789
12779,158585
12780,917730
12781,258144
12782,256108
12783,330027
12784,85027
12785,539197
12786,591821
12787,81542
12788,488003
12789,695172
12790,331131
12791,968969
12792,744696
12793,467877
12794,124073
12795,569026
12796,960036
12797,359410
12798,107420
12799,102164
12800,303026
12801,744234
12802,190885
12803,429545
12804,977793
12805,438366
12806,205302
12807,478174
12808,521016
12809,175456
12810,132467
12811,179334
12812,315458
12813,958095
12814,820931
12815,210205
12816,856253
12817,681201
12818,244665
12819,948584
12820,370237
12821,702424
12822,470045
12823,349327
12824,862788
12825,339201
12826,67361
12827,185936
12828,317349
12829,141973
12830,632161
12831,397442
12832,724711
12833,286082
12834,10021
12835,773123
12836,913327
12837,141611
12838,888537
12839,609603
12840,306688
12841,11923
12842,931398
12843,268044
12844,745483
12845,895610
12846,865528
12847,576624
12848,111489
12849,309440
12850,369666
12851,737505
12852,242039
12853,210244
12854,344767
12855,8710
12856,540198
12857,137071
12858,597920
12859,712725
12860,422471
12861,497562
12862,852198
12863,726897
12864,807943
12865,587171
12866,105675
12867,361781
12868,306733
12869,911728
12870,956806
12871,217016
12872,798623
12873,358713
12874,842294
12875,601746
12876,540780
12877,991593
12878,411668
12879,888688
12880,733019
12881,595299
12882,309242
12883,797150
12884,639320
12885,870156
12886,489675
12887,396477
12888,499132
12889,268018
12890,544319
12891,224178
12892,748135
12893,949919
12894,218352
12895,484006
12896,835717
12897,807871
12898,623148
12899,770887
12900,55154
12901,86538
12902,539148
12903,148198
12904,758461
12905,237789
12906,71624
12907,306250
12908,580733
12909,36547
12910,698815
12911,561627
12912,107618
12913,96688
12914,827168
12915,132472
12916,462830
12917,571162
12918,527555
12919,5825
12920,75556
12921,980847
12922,193982
12923,491975
12924,536308
12925,292761
12926,762100
12927,770203
12928,234335
12929,912869
12930,755619
12931,225377
12932,506902
12933,85734
12934,905272
12935,843401
12936,489383
12937,347242
12938,233648
12939,270219
12940,820117
12941,798441
12942,766343
12943,320304
12944,804563
12945,148981
12946,282025
12947,510857
12948,529603
12949,979440
12950,812080
12951,739703
12952,871675
12953,193654
12954,35684
12955,701767
12956,693451
12957,330270
12958,519074
12959,684981
12960,236102
12961,346126
12962,52468
12963,368672
12964,693635
12965,24441
12966,313109
12967,970489
12968,150330
12969,71499
12970,289960
12971,434914
12972,33787
12973,79667
12974,552422
12975,127152
12976,360998
12977,854191
12978,329476
12979,402444
12980,797061
12981,143742
12982,256487
12983,478678
12984,365538
12985,913676
12986,125312
12987,132573
12988,266212
12989,604883
12990,854108
12991,909563
12992,710572
12993,585729
12994,951057
12995,818247
12996,584222
12997,443335
12998,58809
12999,460843
13000,421574
13001,326379
13002,599732
13003,926980
13004,212561
13005,418228
13006,455679
13007,156378
13008,699548
13009,146939
13010,479237
13011,794446
13012,68015
13013,800732
13014,316365
13015,449833
13016,357063
13017,10739
13018,68056
13019,802357
13020,642568
13021,691555
13022,856200
13023,789115
13024,938785
13025,415157
13026,967497
13027,248702
13028,24609
13029,766290
13030,28593
13031,612046
13032,459793
13033,487289
13034,828777
13035,775804
13036,910867
13037,801232
13038,516491
13039,368930
13040,447173
13041,597801
13042,540763
13043,401643
13044,760037
13045,968280
13046,423636
13047,454979
13048,568911
13049,16623
13050,32505
13051,394498
13052,2217
13053,288777
13054,21558
13055,3056
13056,336985
13057,301675
13058,135579
13059,213908
13060,266154
13061,813929
13062,929867
13063,594856
13064,697391
13065,814444
13066,569996
13067,363046
13068,750820
13069,373933
13070,596121
13071,392251
13072,14094
13073,953053
13074,42816
13075,719757
13076,452978
13077,427412
13078,91830
13079,718598
13080,394
13081,227880
13082,645311
13083,29353
13084,240297
13085,912269
13086,402942
13087,355093
13088,38311
13089,598415
13090,378629
13091,623383
13092,85289
13093,167365
13094,65192
13095,448015
13096,332554
13097,196502
13098,891127
13099,895825
13100,513119
13101,964634
13102,760858
13103,652798
13104,924279
13105,27965
13106,874986
13107,510874
13108,951181
13109,999836
13110,426651
13111,887840
13112,376143
13113,554088
13114,693000
13115,113833
13116,512336
13117,49051
13118,124342
13119,533809
13120,852364
13121,195
13122,202845
13123,519944
13124,325340
13125,971541
13126,1649
13127,261710
13128,215118
13129,118097
13130,373962
13131,33618
13132,981810
13133,315669
13134,437657
13135,635066
13136,508394
13137,175497
13138,710127
13139,72054
13140,733877
13141,502049
13142,744693
13143,477320
13144,35498
13145,281848
13146,34592
13147,852468
13148,994265
13149,56022
13150,550698
13151,527664
13152,473775
13153,842661
13154,567670
13155,329326
13156,699464
13157,545900
13158,305807
13159,228287
13160,633434
13161,763317
13162,83756
13163,375057
13164,5822
13165,635064
13166,678374
13167,368784
13168,992598
13169,392305
13170,439706
13171,6382
13172,757575
13173,816594
13174,104951
13175,217805
13176,869888
13177,585761
13178,519268
13179,474263
13180,224090
13181,892552
13182,897799
13183,213506
13184,114272
13185,229858
13186,2827
13187,364636
13188,887545
13189,728341
13190,45389
13191,568075
13192,102332
13193,30019
13194,899836
13195,474037
13196,378070
13197,974186
13198,905286
13199,124233
13200,14944
13201,832616
13202,987564
13203,931079
13204,94586
13205,535300
13206,579563
13207,544628
13208,252040
13209,702610
